date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
5/16/2014 0:00,619000.0,3,2.5,2720.0,6439.0,2.0,0.0,3.0,2720.0,0.0,2005.0,0.0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA
5/16/2014 0:00,408200.0,3,2.5,1800.0,5761.0,2.0,0.0,4.0,1800.0,0.0,1990.0,0.0,8124 24th Ave SW,Seattle,WA 98106,USA
5/16/2014 0:00,451000.0,3,1.75,1560.0,4049.0,1.5,0.0,3.0,1000.0,560.0,1926.0,2003.0,4042 34th Ave SW,Seattle,WA 98126,USA
5/16/2014 0:00,317000.0,3,2.0,1760.0,11410.0,1.0,0.0,5.0,1060.0,700.0,1977.0,0.0,16703 133rd Pl SE,Renton,WA 98058,USA
5/16/2014 0:00,799000.0,4,3.25,3120.0,5000.0,2.0,0.0,3.0,2370.0,750.0,2005.0,0.0,2561 NE 85th St,Seattle,WA 98115,USA
5/16/2014 0:00,720000.0,2,1.0,2020.0,7200.0,1.0,0.0,4.0,1700.0,320.0,1947.0,1988.0,10835 41st Ave SW,Seattle,WA 98146,USA
5/16/2014 0:00,490000.0,3,2.0,1450.0,2400.0,1.5,0.0,3.0,1450.0,0.0,1900.0,2003.0,1746 NW 60th St,Seattle,WA 98107,USA
5/16/2014 0:00,239900.0,4,2.25,1860.0,7000.0,1.0,0.0,3.0,1120.0,740.0,1979.0,2014.0,401 SW 322nd St,Federal Way,WA 98023,USA
5/16/2014 0:00,446000.0,4,2.25,2270.0,7800.0,1.0,0.0,3.0,1290.0,980.0,1977.0,2004.0,11123 NE 141st Pl,Kirkland,WA 98034,USA
5/16/2014 0:00,275000.0,3,2.5,1480.0,15639.0,2.0,0.0,3.0,1480.0,0.0,1987.0,2000.0,44402 SE 142nd Pl,North Bend,WA 98045,USA
5/16/2014 0:00,239950.0,5,1.0,1460.0,6032.0,2.0,0.0,4.0,1460.0,0.0,1941.0,1998.0,13012 41st Ave S,Tukwila,WA 98168,USA
5/16/2014 0:00,248000.0,4,3.5,1850.0,6519.0,2.0,0.0,3.0,1130.0,720.0,1986.0,0.0,1501-1515 SW 327th St,Federal Way,WA 98023,USA
5/16/2014 0:00,619500.0,3,2.5,2170.0,5000.0,2.0,0.0,3.0,2170.0,0.0,2003.0,0.0,1778 26th Ave NE,Issaquah,WA 98029,USA
5/16/2014 0:00,363750.0,3,1.75,1726.0,197326.0,2.0,0.0,4.0,1726.0,0.0,1982.0,2011.0,28507 Vashon Hwy SW,Vashon,WA 98070,USA
5/16/2014 0:00,385000.0,3,1.75,1180.0,10541.0,1.0,0.0,4.0,940.0,240.0,1981.0,0.0,23013 NE 28th St,Sammamish,WA 98074,USA
5/16/2014 0:00,370000.0,4,1.5,1370.0,9957.0,1.0,0.0,3.0,900.0,470.0,1972.0,2002.0,12054 NE 137th Ct,Kirkland,WA 98034,USA
5/16/2014 0:00,425000.0,3,2.5,2670.0,13218.0,1.0,0.0,4.0,2670.0,0.0,1988.0,0.0,26010 141st Ave SE,Kent,WA 98042,USA
5/16/2014 0:00,342000.0,3,1.0,1260.0,6826.0,1.0,0.0,3.0,720.0,540.0,1944.0,0.0,14040 24th Ave NE,Seattle,WA 98125,USA
5/16/2014 0:00,345000.0,4,1.0,1980.0,7991.0,1.5,0.0,3.0,1980.0,0.0,1962.0,2003.0,12652 SE 160th St,Renton,WA 98058,USA
5/16/2014 0:00,724800.0,3,2.0,2050.0,3933.0,1.0,0.0,3.0,1180.0,870.0,1926.0,2001.0,2610 E Montlake Pl E,Seattle,WA 98112,USA
5/16/2014 0:00,725000.0,5,2.75,2830.0,5310.0,2.0,0.0,3.0,2830.0,0.0,2006.0,0.0,11931 179th Pl NE,Redmond,WA 98052,USA
5/16/2014 0:00,605000.0,2,1.0,910.0,3600.0,1.0,0.0,4.0,910.0,0.0,1909.0,1989.0,1617-1621 3rd Ave W,Seattle,WA 98119,USA
5/16/2014 0:00,350000.0,4,2.5,2440.0,4000.0,2.0,0.0,3.0,2440.0,0.0,2009.0,0.0,24246 229th Ave SE,Maple Valley,WA 98038,USA
5/16/2014 0:00,785000.0,3,2.0,2180.0,5440.0,1.0,0.0,5.0,1100.0,1080.0,1904.0,0.0,4111 Woodland Park Ave N,Seattle,WA 98103,USA
5/16/2014 0:00,250000.0,3,2.0,1900.0,6660.0,1.0,0.0,5.0,950.0,950.0,1966.0,0.0,27022 216th Ave SE,Maple Valley,WA 98038,USA
5/16/2014 0:00,565000.0,3,2.25,1520.0,1221.0,3.0,0.0,3.0,1520.0,0.0,2013.0,1923.0,1512 NW 62nd St,Seattle,WA 98107,USA
5/16/2014 0:00,875000.0,3,2.0,2220.0,6641.0,1.0,0.0,4.0,1220.0,1000.0,1947.0,1988.0,2559 24th Ave W,Seattle,WA 98199,USA
5/16/2014 0:00,862500.0,4,2.75,3280.0,24440.0,2.0,0.0,3.0,3280.0,0.0,1996.0,0.0,12040 201st Pl NE,Woodinville,WA 98077,USA
5/16/2014 0:00,400000.0,3,2.5,2740.0,83199.0,2.0,0.0,3.0,2740.0,0.0,1973.0,2013.0,27200-27218 52nd Ave S,Kent,WA 98032,USA
5/16/2014 0:00,282613.0,2,1.0,830.0,6017.0,1.0,0.0,4.0,830.0,0.0,1954.0,1979.0,16221 Bagley Pl N,Shoreline,WA 98133,USA
5/16/2014 0:00,174500.0,2,1.0,1010.0,5200.0,1.0,0.0,3.0,1010.0,0.0,1955.0,2005.0,20721 9th Ave S,Des Moines,WA 98198,USA
5/16/2014 0:00,306500.0,3,2.25,2060.0,38377.0,1.0,0.0,4.0,1560.0,500.0,1978.0,2000.0,36415 12th Pl S,Federal Way,WA 98003,USA
5/16/2014 0:00,445000.0,3,2.25,1990.0,7340.0,2.0,0.0,3.0,1990.0,0.0,1984.0,0.0,17849 149th Ave NE,Woodinville,WA 98072,USA
5/16/2014 0:00,433000.0,4,2.5,2280.0,7568.0,2.0,0.0,4.0,2280.0,0.0,2001.0,0.0,2207 Kennewick Pl NE,Renton,WA 98056,USA
5/16/2014 0:00,306000.0,3,2.5,1870.0,5874.0,2.0,0.0,3.0,1870.0,0.0,2005.0,0.0,22610 133rd Pl SE,Kent,WA 98042,USA
5/16/2014 0:00,620000.0,3,2.25,1720.0,4000.0,1.5,0.0,4.0,1450.0,270.0,1921.0,0.0,5255 39th Ave NE,Seattle,WA 98105,USA
5/16/2014 0:00,245000.0,2,1.0,870.0,6150.0,1.0,0.0,3.0,870.0,0.0,1941.0,1994.0,8627 9th Ave SW,Seattle,WA 98106,USA
5/16/2014 0:00,238000.0,3,2.0,1020.0,1204.0,2.0,0.0,3.0,720.0,300.0,2004.0,2003.0,3419 SW Morgan St,Seattle,WA 98126,USA
5/16/2014 0:00,523000.0,3,1.5,1260.0,3135.0,1.5,0.0,3.0,1260.0,0.0,1931.0,0.0,3200 44th Ave SW,Seattle,WA 98116,USA
5/16/2014 0:00,522500.0,3,2.5,2370.0,7875.0,2.0,0.0,3.0,2370.0,0.0,2003.0,0.0,6504 E Crest View Loop SE,Snoqualmie,WA 98065,USA
5/16/2014 0:00,180000.0,3,1.0,1000.0,18513.0,1.0,0.0,3.0,1000.0,0.0,1940.0,1996.0,1001 SW 102nd St,Seattle,WA 98146,USA
5/16/2014 0:00,375000.0,3,1.5,1100.0,1751.0,2.0,0.0,3.0,940.0,160.0,2007.0,0.0,2001 S Norman St,Seattle,WA 98144,USA
5/16/2014 0:00,249000.0,3,2.25,1440.0,7673.0,1.0,0.0,3.0,940.0,500.0,1982.0,0.0,22119 123rd Ave SE,Kent,WA 98031,USA
5/16/2014 0:00,730100.0,4,2.5,3120.0,14300.0,2.0,0.0,3.0,3120.0,0.0,2003.0,0.0,120 Mt Si Pl NW,Issaquah,WA 98027,USA
5/16/2014 0:00,551000.0,2,2.0,2260.0,9604.0,1.0,0.0,3.0,2260.0,0.0,1990.0,2009.0,9930 NE 197th St,Bothell,WA 98011,USA
5/16/2014 0:00,375000.0,4,2.5,2790.0,7956.0,2.0,0.0,3.0,2790.0,0.0,2005.0,0.0,26004 18th Ave S,Des Moines,WA 98198,USA
5/16/2014 0:00,540000.0,1,1.0,1140.0,6700.0,1.5,0.0,3.0,1140.0,0.0,1920.0,1979.0,9055 Palatine Ave N,Seattle,WA 98103,USA
5/16/2014 0:00,605000.0,3,2.25,1290.0,2500.0,2.0,0.0,4.0,1290.0,0.0,1987.0,0.0,411 27th Ave E,Seattle,WA 98112,USA
5/16/2014 0:00,205000.0,5,1.75,1730.0,5200.0,1.0,0.0,4.0,1050.0,680.0,1978.0,2000.0,26607 190th Ave SE,Covington,WA 98042,USA
5/16/2014 0:00,645000.0,4,2.5,3160.0,11380.0,2.0,0.0,3.0,3160.0,0.0,1983.0,2009.0,2504 225th Pl NE,Sammamish,WA 98074,USA
5/16/2014 0:00,314000.0,4,2.5,2340.0,8990.0,2.0,0.0,3.0,2340.0,0.0,2003.0,0.0,24925 234th Pl SE,Maple Valley,WA 98038,USA
5/16/2014 0:00,330000.0,3,1.5,1170.0,4950.0,1.0,0.0,4.0,1170.0,0.0,1960.0,2001.0,15421 SE 4th Pl,Bellevue,WA 98007,USA
5/16/2014 0:00,490000.0,2,1.0,1160.0,5000.0,1.0,0.0,4.0,1160.0,0.0,1937.0,0.0,7752 33rd Ave NW,Seattle,WA 98117,USA
5/16/2014 0:00,445000.0,3,3.0,1970.0,24318.0,1.0,0.0,3.0,1970.0,0.0,2010.0,0.0,18819 71st Ave NE,Kenmore,WA 98028,USA
5/16/2014 0:00,2000000.0,5,4.25,6490.0,10862.0,2.0,0.0,4.0,3940.0,2550.0,1991.0,0.0,4080 E Mercer Way,Mercer Island,WA 98040,USA
5/16/2014 0:00,377500.0,3,2.25,1410.0,1377.0,2.0,0.0,3.0,1290.0,120.0,2005.0,0.0,2012 NW Boulder Way Dr,Issaquah,WA 98027,USA
5/16/2014 0:00,480000.0,4,2.5,2430.0,5000.0,2.0,0.0,3.0,2430.0,0.0,2009.0,0.0,35019 SE Terrace St,Snoqualmie,WA 98065,USA
5/16/2014 0:00,804995.0,5,1.5,3360.0,5402.0,2.0,0.0,3.0,3360.0,0.0,2014.0,0.0,21481 SE 2nd Pl,Sammamish,WA 98074,USA
5/16/2014 0:00,341000.0,3,2.5,1480.0,1663.0,2.0,0.0,3.0,1180.0,300.0,2012.0,1912.0,6510 34th Ave SW,Seattle,WA 98126,USA
5/16/2014 0:00,675000.0,5,2.5,3200.0,6455.0,2.0,0.0,3.0,3200.0,0.0,2009.0,0.0,6227-6299 Whitaker Ln SE,Snoqualmie,WA 98065,USA
5/16/2014 0:00,611000.0,3,2.5,2134.0,1984.0,2.5,0.0,3.0,2134.0,0.0,2008.0,0.0,373 NE Eagle Way,Issaquah,WA 98029,USA
5/16/2014 0:00,379950.0,3,3.25,1860.0,1787.0,3.0,0.0,3.0,1860.0,0.0,2007.0,0.0,17510 12th Ave NE,Shoreline,WA 98155,USA
5/16/2014 0:00,1270000.0,4,3.0,5520.0,8313.0,2.0,0.0,3.0,3570.0,1950.0,2008.0,0.0,4468 158th Ave SE,Bellevue,WA 98006,USA
5/16/2014 0:00,500000.0,2,2.5,1310.0,1500.0,2.0,0.0,3.0,1160.0,150.0,2006.0,0.0,921-927 18th Ave,Seattle,WA 98122,USA
5/17/2014 0:00,410000.0,3,2.0,1700.0,4250.0,1.0,0.0,3.0,890.0,810.0,1944.0,0.0,2204 W Emerson St,Seattle,WA 98199,USA
5/18/2014 0:00,415000.0,3,2.5,2480.0,8342.0,2.0,0.0,3.0,2480.0,0.0,1986.0,0.0,18303 155th Pl SE,Renton,WA 98058,USA
5/18/2014 0:00,297000.0,5,2.5,1970.0,8605.0,2.0,0.0,4.0,1970.0,0.0,1994.0,0.0,419 Wetherbee Ln,Enumclaw,WA 98022,USA
5/18/2014 0:00,575550.0,4,2.5,2060.0,7475.0,1.0,0.0,3.0,1440.0,620.0,1985.0,0.0,14117 175th Ave NE,Redmond,WA 98052,USA
5/18/2014 0:00,534640.0,3,2.5,2130.0,3500.0,1.0,0.0,4.0,1210.0,920.0,1994.0,0.0,13440 NE 148th St,Woodinville,WA 98072,USA
5/18/2014 0:00,352500.0,3,2.25,1410.0,14110.0,1.0,0.0,3.0,1170.0,240.0,1987.0,2000.0,7426 N Fork Rd SE,Snoqualmie,WA 98065,USA
5/18/2014 0:00,488000.0,2,2.0,1360.0,4688.0,1.0,0.0,3.0,780.0,580.0,1944.0,0.0,8023 12th Ave NE,Seattle,WA 98115,USA
5/18/2014 0:00,732000.0,3,2.0,1940.0,55756.0,1.0,0.0,5.0,1940.0,0.0,1954.0,0.0,2049 144th Ave SE,Bellevue,WA 98007,USA
5/19/2014 0:00,215000.0,2,2.25,1610.0,2040.0,2.0,0.0,4.0,1610.0,0.0,1979.0,0.0,2906 Kennewick Pl NE,Renton,WA 98056,USA
5/19/2014 0:00,592500.0,2,2.0,1420.0,9191.0,1.5,0.0,5.0,1420.0,0.0,1928.0,1970.0,800 NE 95th St,Seattle,WA 98115,USA
5/19/2014 0:00,290000.0,4,2.5,1700.0,7280.0,2.0,0.0,4.0,1700.0,0.0,1988.0,0.0,22020 127th Ct SE,Kent,WA 98031,USA
5/19/2014 0:00,475000.0,2,1.0,1490.0,3825.0,1.0,0.0,3.0,860.0,630.0,1929.0,0.0,7008 19th Ave NW,Seattle,WA 98117,USA
5/19/2014 0:00,320000.0,3,2.5,2680.0,7757.0,2.0,0.0,3.0,2680.0,0.0,1990.0,2009.0,833 SW 346th St,Federal Way,WA 98023,USA
5/19/2014 0:00,1216000.0,4,2.5,3190.0,8684.0,1.0,0.0,5.0,1680.0,1510.0,1967.0,0.0,4625 Somerset Dr SE,Bellevue,WA 98006,USA
5/19/2014 0:00,290000.0,5,1.5,2120.0,7700.0,1.5,0.0,5.0,2120.0,0.0,1962.0,0.0,12611 SE 160th St,Renton,WA 98058,USA
5/19/2014 0:00,487250.0,4,2.0,1690.0,3250.0,1.5,0.0,3.0,1550.0,140.0,1901.0,0.0,4800-4898 Whitman Ave N,Seattle,WA 98103,USA
5/19/2014 0:00,339000.0,4,2.5,1830.0,8601.0,2.0,0.0,3.0,1830.0,0.0,2003.0,0.0,27305 245th Ave SE,Maple Valley,WA 98038,USA
5/19/2014 0:00,440000.0,2,1.5,1010.0,1968.0,1.5,0.0,5.0,1010.0,0.0,1906.0,0.0,6411 22nd Ave NW,Seattle,WA 98107,USA
5/19/2014 0:00,366500.0,4,2.75,2070.0,9300.0,1.0,0.0,5.0,1120.0,950.0,1945.0,0.0,15511 9th Ave NE,Shoreline,WA 98155,USA
5/19/2014 0:00,462000.0,3,1.5,1710.0,4500.0,1.5,0.0,3.0,1410.0,300.0,1928.0,1954.0,5151 S Othello St,Seattle,WA 98118,USA
5/19/2014 0:00,560000.0,4,1.0,1660.0,4690.0,1.5,0.0,3.0,1260.0,400.0,1945.0,2010.0,7353 16th Ave NW,Seattle,WA 98117,USA
5/19/2014 0:00,285000.0,4,1.75,2080.0,13629.0,1.0,0.0,4.0,1040.0,1040.0,1955.0,2009.0,8024 S 130th St,Seattle,WA 98178,USA
5/19/2014 0:00,280000.0,3,2.5,1270.0,9675.0,2.0,0.0,3.0,1270.0,0.0,1993.0,0.0,44633 SE 151st St,North Bend,WA 98045,USA
5/19/2014 0:00,210000.0,3,1.0,1080.0,21043.0,1.0,0.0,3.0,1080.0,0.0,1942.0,1999.0,5612 18th Ave SW,Seattle,WA 98106,USA
5/19/2014 0:00,690000.0,3,2.0,1610.0,5100.0,1.5,0.0,5.0,1610.0,0.0,1940.0,0.0,7341 20th Ave NE,Seattle,WA 98115,USA
5/19/2014 0:00,256500.0,2,1.0,1120.0,9912.0,1.0,0.0,4.0,1120.0,0.0,1980.0,0.0,7615 SW 257th St,Vashon,WA 98070,USA
5/19/2014 0:00,411000.0,4,2.75,2500.0,5257.0,2.0,0.0,3.0,2500.0,0.0,1966.0,1963.0,8309 36th Ave S,Seattle,WA 98118,USA
5/19/2014 0:00,215000.0,3,1.0,970.0,7275.0,1.0,0.0,4.0,970.0,0.0,1970.0,0.0,11428 SE 225th St,Kent,WA 98031,USA
5/19/2014 0:00,762000.0,5,2.0,3370.0,5000.0,1.5,0.0,4.0,2140.0,1230.0,1907.0,0.0,365 Crockett St,Seattle,WA 98109,USA
5/19/2014 0:00,359950.0,3,1.0,1290.0,189486.0,1.0,0.0,4.0,1290.0,0.0,1960.0,2001.0,29701-29727 138th Ave SE,Auburn,WA 98092,USA
5/19/2014 0:00,480000.0,4,3.5,3370.0,435600.0,2.0,0.0,3.0,3370.0,0.0,2005.0,0.0,44250 SE Edgewick Rd,North Bend,WA 98045,USA
5/19/2014 0:00,1405000.0,4,3.5,3410.0,10769.0,2.0,0.0,3.0,3410.0,0.0,2008.0,0.0,10635 SE 2nd St,Bellevue,WA 98004,USA
5/19/2014 0:00,390000.0,4,2.5,2490.0,8290.0,2.0,0.0,3.0,2490.0,0.0,1999.0,0.0,30271 129th Ave SE,Auburn,WA 98092,USA
5/19/2014 0:00,413500.0,2,1.0,770.0,4000.0,1.0,0.0,5.0,770.0,0.0,1924.0,1956.0,615 NW 92nd St,Seattle,WA 98117,USA
5/19/2014 0:00,285000.0,1,1.5,810.0,3211.0,2.0,0.0,4.0,810.0,0.0,1982.0,2011.0,11807 NE 105th Ct,Kirkland,WA 98033,USA
5/19/2014 0:00,475000.0,4,2.5,3060.0,10043.0,1.0,0.0,4.0,1700.0,1360.0,1968.0,0.0,15024 Wallingford Ave N,Shoreline,WA 98133,USA
5/19/2014 0:00,386591.0,3,2.5,1690.0,1613.0,2.0,0.0,3.0,1150.0,540.0,2014.0,0.0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
5/19/2014 0:00,524950.0,3,1.75,1890.0,3825.0,1.0,0.0,3.0,1290.0,600.0,1974.0,0.0,7360 19th Ave NW,Seattle,WA 98117,USA
5/19/2014 0:00,241000.0,2,2.0,1470.0,3128.0,2.0,0.0,3.0,1470.0,0.0,2005.0,0.0,24023 SE 282nd St,Maple Valley,WA 98038,USA
5/19/2014 0:00,461000.0,2,1.0,1060.0,7193.0,1.0,0.0,3.0,1060.0,0.0,1926.0,2003.0,11053 Greenwood Ave N,Seattle,WA 98133,USA
5/19/2014 0:00,810000.0,4,2.5,3480.0,59242.0,2.0,0.0,3.0,3480.0,0.0,1988.0,2000.0,17822 NE 154th St,Woodinville,WA 98072,USA
5/19/2014 0:00,885000.0,4,2.75,2730.0,3560.0,1.5,0.0,3.0,1550.0,1180.0,1921.0,2007.0,6211 Ravenna Ave NE,Seattle,WA 98115,USA
5/19/2014 0:00,247000.0,3,2.25,1580.0,7941.0,2.0,0.0,4.0,1580.0,0.0,1986.0,0.0,1714 SW 354th Pl,Federal Way,WA 98023,USA
5/19/2014 0:00,296500.0,3,2.75,2170.0,7900.0,1.0,0.0,4.0,1380.0,790.0,1978.0,2000.0,26715 Stanford Ct,Kent,WA 98032,USA
5/19/2014 0:00,141800.0,2,1.0,930.0,4743.0,1.0,0.0,4.0,930.0,0.0,1942.0,1982.0,821 Dayton Ave NE,Renton,WA 98056,USA
5/19/2014 0:00,333000.0,4,2.0,1580.0,7800.0,2.0,0.0,2.0,1580.0,0.0,1906.0,0.0,2023 24th Ave S,Seattle,WA 98144,USA
5/19/2014 0:00,602000.0,5,1.75,3290.0,11900.0,1.5,0.0,3.0,3290.0,0.0,1973.0,2013.0,6305 150th Ave NE,Redmond,WA 98052,USA
5/19/2014 0:00,565000.0,4,2.25,2110.0,10698.0,2.0,0.0,4.0,2110.0,0.0,1979.0,0.0,4621 193rd Pl SE,Issaquah,WA 98027,USA
5/19/2014 0:00,373000.0,3,2.5,1670.0,3565.0,2.0,0.0,3.0,1670.0,0.0,1999.0,0.0,18581 134th Pl NE,Woodinville,WA 98072,USA
5/19/2014 0:00,588000.0,3,2.25,2030.0,7350.0,1.0,0.0,4.0,1190.0,840.0,1977.0,0.0,10510 160th Ave NE,Redmond,WA 98052,USA
5/19/2014 0:00,485000.0,3,1.0,1500.0,4100.0,1.5,0.0,3.0,1370.0,130.0,1926.0,2003.0,816 NW Market St,Seattle,WA 98107,USA
5/19/2014 0:00,482500.0,3,2.25,1450.0,1445.0,2.0,0.0,3.0,980.0,470.0,2005.0,0.0,1820 24th Ave,Seattle,WA 98122,USA
5/19/2014 0:00,251200.0,4,1.5,1310.0,8250.0,1.0,0.0,3.0,1060.0,250.0,1953.0,0.0,240 S 198th St,Des Moines,WA 98148,USA
5/19/2014 0:00,869000.0,5,3.25,4180.0,49222.0,2.0,0.0,4.0,2880.0,1300.0,1979.0,0.0,18524 SE 60th St,Issaquah,WA 98027,USA
5/19/2014 0:00,464000.0,3,1.75,1630.0,28600.0,1.0,0.0,3.0,1630.0,0.0,1967.0,2011.0,14926 NE 202nd St,Woodinville,WA 98072,USA
5/19/2014 0:00,755000.0,4,2.5,2660.0,10452.0,2.0,0.0,3.0,2660.0,0.0,1993.0,0.0,10805 177th Ct NE,Redmond,WA 98052,USA
5/19/2014 0:00,280000.0,3,2.5,1720.0,1916.0,2.0,0.0,3.0,1720.0,0.0,2005.0,0.0,454 A St,Renton,WA 98056,USA
5/19/2014 0:00,485000.0,2,2.25,1260.0,1240.0,3.0,0.0,3.0,1260.0,0.0,2004.0,2003.0,3646 Dayton Ave N,Seattle,WA 98103,USA
5/19/2014 0:00,305000.0,3,1.75,1610.0,12247.0,1.0,0.0,3.0,1610.0,0.0,1981.0,2013.0,16215 SE 172nd Ct,Renton,WA 98058,USA
5/19/2014 0:00,110700.0,2,1.0,680.0,8064.0,1.0,0.0,3.0,680.0,0.0,1941.0,1994.0,14917-14999 27th Pl S,SeaTac,WA 98188,USA
5/19/2014 0:00,850000.0,4,3.5,2640.0,5900.0,2.0,0.0,3.0,2640.0,0.0,1937.0,1998.0,6728 40th Ave SW,Seattle,WA 98136,USA
5/19/2014 0:00,350000.0,3,2.25,1640.0,7200.0,2.0,0.0,4.0,1640.0,0.0,1985.0,0.0,1755 140th Ct SE,Bellevue,WA 98007,USA
5/19/2014 0:00,319950.0,4,1.75,2310.0,8045.0,1.0,0.0,4.0,1650.0,660.0,1976.0,1992.0,16336 131st Ave SE,Renton,WA 98058,USA
5/19/2014 0:00,700000.0,3,1.75,2010.0,4905.0,1.0,0.0,5.0,1230.0,780.0,1912.0,0.0,901 18th Ave,Seattle,WA 98122,USA
5/19/2014 0:00,368000.0,2,1.5,1660.0,4680.0,1.0,0.0,5.0,830.0,830.0,1908.0,0.0,10010 44th Ave SW,Seattle,WA 98146,USA
5/19/2014 0:00,433500.0,3,2.5,2200.0,3360.0,2.0,0.0,3.0,2200.0,0.0,2009.0,0.0,6729 37th Ave S,Seattle,WA 98118,USA
5/19/2014 0:00,611000.0,4,2.5,2460.0,4200.0,2.0,0.0,3.0,2460.0,0.0,1998.0,2006.0,23911 SE 6th St,Redmond,WA 98074,USA
5/19/2014 0:00,1000000.0,2,1.75,2430.0,23400.0,1.0,0.0,3.0,2430.0,0.0,1951.0,1994.0,18200-18298 13th Ave NW,Shoreline,WA 98177,USA
5/19/2014 0:00,307000.0,3,1.0,1370.0,7500.0,1.0,0.0,3.0,1370.0,0.0,1960.0,2012.0,4751 Stephens Ave,Carnation,WA 98014,USA
5/19/2014 0:00,442500.0,3,1.75,1800.0,10200.0,1.0,0.0,3.0,1800.0,0.0,1967.0,2011.0,17110-17116 146th Ave SE,Renton,WA 98058,USA
5/19/2014 0:00,485000.0,3,1.75,2200.0,7706.0,2.0,0.0,3.0,2200.0,0.0,1908.0,1988.0,23902 6th Ave S,Des Moines,WA 98198,USA
5/19/2014 0:00,367000.0,2,1.0,700.0,2334.0,1.0,0.0,3.0,700.0,0.0,1945.0,2010.0,2632 NW North Beach Dr,Seattle,WA 98117,USA
5/19/2014 0:00,429000.0,3,2.5,1920.0,15124.0,2.0,0.0,3.0,1920.0,0.0,1995.0,0.0,714 NE 10th St,North Bend,WA 98045,USA
5/19/2014 0:00,446000.0,5,2.75,2190.0,12687.0,1.0,0.0,5.0,1370.0,820.0,1978.0,0.0,20402 63rd Ave NE,Kenmore,WA 98028,USA
5/19/2014 0:00,572500.0,3,2.25,2030.0,9791.0,1.0,0.0,4.0,1500.0,530.0,1984.0,0.0,13322 SE 77th Ct,Newcastle,WA 98059,USA
5/19/2014 0:00,477000.0,3,2.5,1350.0,2053.0,3.0,0.0,3.0,1350.0,0.0,2005.0,0.0,2313 NW 65th St,Seattle,WA 98117,USA
5/19/2014 0:00,518000.0,3,2.5,1680.0,2096.0,2.0,0.0,3.0,1380.0,300.0,2008.0,0.0,8354 11th Ave NW,Seattle,WA 98117,USA
5/19/2014 0:00,462000.0,5,1.75,1250.0,10530.0,1.0,0.0,4.0,1250.0,0.0,1966.0,0.0,4 151st Pl NE,Bellevue,WA 98007,USA
5/19/2014 0:00,1190000.0,4,3.0,2240.0,6000.0,1.5,0.0,4.0,1270.0,970.0,1914.0,1945.0,2009 4th Ave N,Seattle,WA 98109,USA
5/19/2014 0:00,137000.0,3,1.0,950.0,7620.0,1.0,0.0,3.0,950.0,0.0,1954.0,2005.0,9445 8th Ave SW,Seattle,WA 98106,USA
5/19/2014 0:00,530000.0,3,3.5,2320.0,3174.0,2.0,0.0,3.0,2060.0,260.0,1997.0,0.0,12418 NE 100th St,Kirkland,WA 98033,USA
5/19/2014 0:00,818000.0,2,2.5,2380.0,9374.0,1.0,0.0,3.0,2380.0,0.0,2011.0,0.0,12449 240th Pl NE,Redmond,WA 98053,USA
5/19/2014 0:00,640000.0,2,2.25,1540.0,958.0,3.0,0.0,3.0,1540.0,0.0,2007.0,0.0,1806 11th Ave,Seattle,WA 98122,USA
5/19/2014 0:00,298450.0,5,3.0,2100.0,9752.0,1.0,0.0,3.0,1200.0,900.0,2007.0,0.0,29801-29829 23rd Avenue South,Federal Way,WA 98003,USA
5/19/2014 0:00,575000.0,4,2.5,2500.0,4945.0,2.0,0.0,3.0,2500.0,0.0,2013.0,1923.0,34115 SE Ash St,Snoqualmie,WA 98065,USA
5/20/2014 0:00,730000.0,4,2.5,3230.0,7331.0,2.0,0.0,3.0,3230.0,0.0,2004.0,2003.0,2913 278th Ave SE,Sammamish,WA 98075,USA
5/20/2014 0:00,551000.0,3,2.5,2830.0,5802.0,2.0,0.0,3.0,2830.0,0.0,2001.0,0.0,7928 NE 182nd Pl,Kenmore,WA 98028,USA
5/20/2014 0:00,271310.0,2,1.0,870.0,5340.0,1.5,0.0,2.0,870.0,0.0,1906.0,0.0,2019 24th Ave S,Seattle,WA 98144,USA
5/20/2014 0:00,675000.0,4,3.0,2690.0,28300.0,1.0,0.0,3.0,2690.0,0.0,1954.0,1999.0,17428 7th Pl SW,Normandy Park,WA 98166,USA
5/20/2014 0:00,479000.0,3,2.5,1260.0,889.0,3.0,0.0,3.0,1260.0,0.0,2008.0,0.0,915 6th Ave N,Seattle,WA 98109,USA
5/20/2014 0:00,520000.0,4,3.5,2680.0,10000.0,2.0,0.0,3.0,2040.0,640.0,1942.0,2014.0,13342 30th Ave NE,Seattle,WA 98125,USA
5/20/2014 0:00,599950.0,3,2.5,2660.0,4975.0,2.0,0.0,3.0,2660.0,0.0,2014.0,0.0,4810 S Raymond St,Seattle,WA 98118,USA
5/20/2014 0:00,483945.0,2,1.75,1480.0,5120.0,1.0,0.0,4.0,840.0,640.0,1951.0,1999.0,4844 47th Ave SW,Seattle,WA 98116,USA
5/20/2014 0:00,390000.0,4,2.25,1770.0,33132.0,1.0,0.0,4.0,1190.0,580.0,1965.0,0.0,14223 SE 179th Pl,Renton,WA 98058,USA
